transientid,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,volunteer_7,volunteer_8,volunteer_9,volunteer_10,label
2130036,1,1,1,1,1,1,1,1,1,1,1
2130046,1,1,1,1,1,1,1,1,1,1,1
2130062,1,1,0,1,0,1,1,0,0,0,1
2130066,1,1,1,1,1,1,1,1,1,1,1
2130071,1,1,1,1,1,1,1,1,1,1,1
2130073,1,1,1,1,1,1,1,1,1,1,1
2130132,1,1,1,1,1,1,1,1,1,1,1
2131587,0,0,0,0,0,0,0,0,0,0,0
2133396,1,1,1,1,1,1,1,1,1,1,1
2133399,1,1,1,1,1,1,1,1,1,1,1
2133403,1,1,1,1,1,1,1,1,1,1,1
2133433,1,1,1,1,1,1,1,1,1,1,1
2133474,1,1,1,1,1,1,1,1,1,1,1
2133485,1,1,1,1,1,1,1,1,1,1,1
2133489,1,1,1,1,1,1,1,1,1,1,1
2133510,1,1,1,1,1,1,1,1,1,1,1
2137902,1,1,1,1,1,1,1,1,1,1,1
2138694,1,1,1,1,1,1,1,1,1,1,1
2138704,0,1,1,1,1,1,1,1,1,1,1
2139277,0,0,0,0,0,0,0,0,0,0,0
2141959,0,0,0,1,0,0,0,0,0,0,0
2142371,1,1,1,1,1,1,1,1,1,1,1
2142414,1,1,1,1,1,1,1,1,1,1,1
2147592,1,1,1,1,1,1,1,1,1,1,1
2151482,1,1,1,1,1,1,1,1,1,1,1
2151493,1,1,1,1,1,1,1,1,1,1,1
2151494,1,1,1,1,1,1,1,1,1,1,1
2151546,1,1,1,1,1,1,1,1,1,1,1
2154937,0,0,0,0,0,0,0,0,0,0,0
2156044,1,1,1,1,1,1,1,1,1,1,1
2156045,1,1,1,1,1,1,1,1,1,1,1
2165640,1,1,1,1,1,1,1,1,1,1,1
2169229,1,1,1,1,1,1,1,1,0,1,1
2169232,1,1,1,1,1,1,1,1,1,1,1
2169257,1,1,1,1,1,1,1,1,0,1,1
2169275,1,1,1,1,1,1,1,1,1,1,1
2169287,1,1,1,1,1,1,1,1,1,1,1
2169289,1,1,1,1,1,1,1,1,1,1,1
2169298,1,1,1,1,1,1,1,1,1,1,1
2169312,1,1,1,0,1,1,1,1,1,0,1
2169330,1,1,1,1,1,1,1,1,1,1,1
2169339,1,1,1,1,1,1,1,1,1,1,1
2178014,1,1,1,1,1,1,1,1,1,1,1
2178019,1,1,1,1,1,1,1,1,1,1,1
2178027,1,1,1,1,1,1,1,1,1,1,1
2178035,1,1,1,1,1,1,1,1,1,1,1
2185885,1,1,1,1,1,1,1,1,1,1,1
2185889,1,1,1,1,1,1,1,1,1,1,1
2185899,1,1,1,1,1,1,1,1,1,1,1
2185912,1,1,1,1,1,1,1,1,1,1,1
2185950,1,1,1,1,1,1,1,1,1,1,1
2185973,1,1,1,1,1,1,1,1,1,1,1
2185989,0,0,0,0,0,0,0,0,0,0,0
2190049,1,1,1,1,1,1,1,1,1,1,1
2190055,1,1,1,1,1,1,1,1,1,1,1
2203884,1,1,1,1,1,1,1,1,1,1,1
2203903,1,1,1,1,1,1,1,1,1,1,1
2203911,1,1,1,1,1,1,1,1,1,1,1
2203916,1,1,1,1,1,1,1,1,1,1,1
2203940,1,1,1,1,1,1,1,1,1,1,1
2203957,1,1,1,1,1,1,1,1,1,1,1
2203965,1,1,1,1,1,1,1,1,1,1,1
2203978,1,1,1,1,1,1,1,1,1,1,1
2206972,1,1,1,1,1,1,1,1,0,1,1
2206973,1,1,1,1,1,1,1,1,1,1,1
2206975,1,1,1,1,1,1,1,1,1,1,1
2206976,1,1,1,1,1,1,1,1,1,1,1
2207066,1,1,1,1,1,1,1,1,1,1,1
2207070,1,1,1,1,1,1,1,1,1,1,1
2207071,1,1,1,1,1,1,1,1,1,1,1
2210420,0,0,0,1,0,0,0,0,0,0,0
2213324,1,1,1,1,1,1,1,1,1,1,1
2221824,1,1,1,1,1,1,1,1,1,1,1
2221837,0,0,0,0,0,0,0,0,0,0,0
2232630,0,0,0,0,0,1,0,0,0,0,0
2232640,1,1,1,1,1,1,1,1,1,1,1
2232652,1,1,1,1,1,1,1,1,0,1,1
2232673,1,1,1,1,1,1,1,1,1,1,1
2234123,1,1,1,1,1,1,1,1,1,1,1
2234130,1,1,1,1,1,1,1,1,1,1,1
2234145,1,1,1,1,1,1,1,1,0,1,1
2234219,1,0,0,0,0,0,0,0,0,0,0
2234222,0,0,0,0,0,0,0,0,0,0,0
2234235,1,1,1,1,1,1,1,1,1,1,1
2234999,1,1,1,1,1,1,1,1,1,1,1
2244876,0,0,0,0,0,0,0,0,0,0,0
2250124,0,0,0,0,0,0,0,0,0,0,0
2252473,0,0,0,0,0,0,0,0,0,0,0
2252504,0,0,0,0,0,0,0,0,0,0,0
2253408,0,1,0,1,0,0,0,0,0,0,0
2253414,0,0,0,0,0,0,0,0,0,0,0
2253429,0,0,0,0,0,0,0,0,0,0,0
2253460,0,0,0,0,0,0,0,0,0,0,0
2253504,0,0,0,0,0,0,0,0,0,0,0
2255324,0,0,0,0,0,0,0,0,0,0,0
2259821,0,0,0,1,0,0,0,0,0,0,0
2259891,0,0,0,1,0,0,0,0,0,0,0
2259921,0,1,1,0,1,1,1,1,0,1,1
2259964,0,1,0,1,1,1,1,0,0,0,1
2260430,1,1,1,1,1,1,1,1,0,1,1
2260433,1,1,1,1,1,1,1,1,1,1,1
2260456,1,1,1,1,1,1,1,1,1,1,1
2260472,1,1,1,1,1,1,1,1,0,1,1
2260868,1,1,1,1,1,1,1,1,1,1,1
2260887,0,0,0,0,0,0,0,0,0,0,0
2260902,0,0,0,1,0,0,0,0,0,0,0
2261362,1,1,1,1,1,1,1,1,0,1,1
2261363,1,1,1,1,1,1,1,1,1,1,1
2261760,0,0,0,0,0,0,0,0,0,0,0
2261898,1,1,1,1,1,1,1,1,1,1,1
2261900,1,1,1,1,1,1,1,1,1,1,1
2262634,1,1,1,1,1,1,1,1,1,1,1
2262951,0,0,0,1,0,0,0,1,0,0,0
2278526,0,0,0,0,0,0,0,0,0,0,0
2278544,0,0,0,0,0,0,0,0,0,0,0
2278928,1,1,1,1,1,1,1,1,1,1,1
2279101,1,1,1,1,1,1,1,1,1,1,1
2279376,0,0,0,1,0,0,0,0,0,0,0
2279487,1,1,1,1,1,0,1,0,1,1,1
2280813,1,1,1,1,1,1,1,1,1,1,1
2280856,0,0,0,0,0,0,0,0,0,0,0
2280870,1,1,1,1,1,1,1,1,1,1,1
2281808,1,1,1,1,1,0,1,1,1,1,1
2283056,0,0,0,0,0,0,0,0,0,0,0
2283064,0,0,0,0,0,0,0,0,0,0,0
2283091,0,0,0,0,0,0,0,0,0,0,0
2283141,1,1,1,1,1,1,1,1,1,1,1
2283877,0,0,0,0,0,0,0,0,0,0,0
2285178,0,0,0,0,0,0,0,0,0,0,0
2285187,0,0,0,0,0,0,0,0,0,0,0
2285193,0,0,0,0,0,0,0,0,0,0,0
2285993,1,1,1,1,1,1,1,1,0,1,1
2286009,0,0,0,0,0,0,0,0,0,0,0
2286021,0,0,0,0,0,0,0,0,0,0,0
2286146,0,0,0,0,0,0,0,0,0,0,0
2287194,0,0,0,0,0,0,0,0,0,0,0
2287799,0,0,0,0,0,0,0,0,0,0,0
2287834,0,0,0,0,0,0,0,0,0,0,0
2287835,0,0,0,0,0,0,0,0,0,0,0
2287836,0,0,0,0,0,0,0,0,0,0,0
2287842,0,0,0,0,0,0,0,0,0,0,0
2287856,0,0,0,0,0,0,0,0,0,0,0
2293319,1,1,1,1,1,1,1,1,1,1,1
2293381,1,1,1,1,1,1,1,0,1,1,1
2293701,1,1,1,1,1,1,1,1,1,1,1
2294460,1,1,1,1,1,1,1,1,1,1,1
2294529,1,1,1,1,1,1,1,1,1,1,1
2294533,0,0,0,0,0,0,0,0,0,0,0
2295702,1,1,1,1,1,1,1,1,0,1,1
2296646,0,0,0,0,0,0,0,0,0,0,0
2296659,1,1,1,1,1,1,1,1,1,1,1
2296701,1,1,1,1,1,1,1,1,1,1,1
2296715,1,0,0,1,1,1,1,0,1,0,1
2296725,0,0,0,0,0,0,0,0,0,0,0
2296745,0,0,0,0,0,0,0,0,0,0,0
2297171,1,1,1,1,1,1,1,1,1,1,1
2298795,0,0,0,0,0,0,0,0,0,0,0
2298824,0,0,0,0,0,0,0,0,0,0,0
2298829,0,0,0,0,0,0,0,0,0,0,0
2298844,0,0,0,0,0,0,0,0,0,0,0
2298997,1,1,1,1,1,1,1,1,1,1,1
2303044,0,0,0,0,0,0,0,0,0,0,0
2303120,1,1,1,1,1,1,1,1,1,1,1
2303127,0,0,0,0,0,0,0,0,0,0,0
2310235,1,1,1,1,1,1,1,1,1,1,1
2310269,0,0,0,1,0,0,0,0,0,0,0
2310272,0,0,0,1,0,0,0,0,0,0,0
2325353,0,0,0,0,0,0,0,0,0,0,0
2325371,1,1,1,1,1,1,1,1,1,1,1
2325385,1,1,1,1,1,1,1,1,1,1,1
2328262,0,0,0,1,0,0,0,0,0,0,0
2328372,0,0,0,1,0,0,0,0,0,0,0
2328542,1,1,1,1,1,1,1,1,1,1,1
2328793,0,1,1,1,0,0,0,0,0,0,0
2329091,0,0,0,0,0,0,0,0,0,0,0
2329486,0,0,0,1,0,0,0,0,0,0,0
2329731,1,1,1,1,1,1,1,1,1,1,1
2330004,0,0,0,1,0,0,0,0,0,0,0
2330005,0,0,0,1,0,0,0,0,0,0,0
2330088,0,0,0,1,0,0,0,0,0,0,0
2330337,0,0,0,0,0,0,0,0,0,0,0
2330338,0,0,0,0,0,0,0,0,0,0,0
2330370,1,1,1,1,1,1,1,1,1,1,1
2330581,0,0,0,1,0,0,0,0,0,0,0
2330775,0,0,0,0,0,0,0,0,0,0,0
2330932,1,1,1,0,1,1,1,1,1,1,1
2333169,0,0,0,0,0,0,0,0,0,0,0
2333181,0,0,0,0,0,0,0,0,0,0,0
2333202,1,1,1,0,1,1,1,1,1,1,1
2333984,1,1,1,1,1,1,1,1,1,1,1
2336731,1,1,1,1,1,1,1,1,1,1,1
2338142,1,1,1,1,1,1,1,0,0,1,1
2338177,1,1,1,1,1,1,1,1,0,1,1
2338214,1,1,1,1,1,1,1,1,1,1,1
2338261,1,1,1,1,1,1,1,1,1,1,1
2338343,1,1,1,1,1,1,1,1,1,1,1
2338370,1,1,1,1,1,1,1,1,1,1,1
2338422,1,1,1,1,1,1,1,1,1,1,1
2339248,0,0,0,0,0,0,0,0,0,0,0
2339309,1,1,1,1,1,1,1,1,1,1,1
2339321,1,1,1,1,1,1,1,1,1,1,1
2339376,1,1,1,1,1,1,1,1,1,1,1
2339386,0,0,0,1,0,0,0,0,0,0,0
2339435,1,1,1,1,1,1,1,1,1,1,1
2339459,1,1,1,1,1,1,1,1,1,1,1
2339511,1,1,1,1,1,1,1,1,1,1,1
2340069,0,1,0,1,1,1,0,1,1,1,1
2340180,1,1,1,1,1,1,1,1,1,1,1
2340206,0,0,0,0,0,0,0,0,0,0,0
2340366,1,1,1,1,1,1,1,1,1,0,1
2340415,1,1,1,1,1,1,1,1,1,1,1
2340443,1,1,1,1,1,1,1,1,0,1,1
2341112,0,0,0,1,0,0,0,0,0,0,0
2341113,0,0,0,1,0,0,0,0,0,0,0
2341192,0,0,0,1,0,0,0,0,0,0,0
2341220,1,1,1,1,1,1,1,1,1,0,1
2341254,0,0,0,1,0,0,0,0,0,0,0
2342157,1,1,1,1,1,1,1,1,1,1,1
2342323,0,0,0,0,0,0,0,0,0,0,0
2342915,1,1,1,1,1,1,1,0,1,0,1
2344027,1,1,1,1,1,1,1,1,0,1,1
2344056,1,1,1,1,1,1,1,1,1,1,1
2344064,1,1,1,1,1,1,1,1,1,1,1
2344080,1,1,1,1,1,1,1,1,1,1,1
2344099,0,0,0,0,0,0,0,0,0,0,0
2344196,0,0,0,1,0,0,0,0,0,0,0
2344208,0,0,0,1,0,0,1,0,0,0,0
2345333,1,1,1,1,1,1,1,1,0,1,1
2345403,1,1,1,1,1,1,1,1,1,1,1
2345469,0,0,0,1,0,0,0,0,0,0,0
2345820,0,0,0,0,0,0,0,0,0,0,0
2345824,0,0,0,1,0,0,0,0,0,0,0
2346631,0,0,0,0,0,0,0,0,0,0,0
2346771,0,0,0,0,0,0,0,0,0,0,0
2346842,0,0,0,1,0,0,0,0,0,0,0
2348302,1,1,1,1,1,1,1,1,1,1,1
2348307,1,1,1,1,1,1,1,1,1,1,1
2348327,1,1,1,1,1,1,1,1,1,1,1
2348440,1,1,1,1,1,1,1,1,1,1,1
2348453,1,1,1,1,1,1,1,1,1,1,1
2348459,1,1,1,1,1,1,1,1,0,1,1
2348587,1,1,1,1,1,1,1,1,1,1,1
2348656,0,0,0,0,0,0,0,0,0,0,0
2348658,0,0,0,0,0,0,0,0,0,0,0
2348866,0,0,0,1,0,1,0,0,0,0,0
2348867,0,0,0,1,0,1,0,0,0,0,0
2349023,1,1,1,1,1,1,1,1,1,1,1
2349069,0,0,0,0,0,0,0,0,0,0,0
2349873,0,0,0,0,0,0,0,0,0,0,0
2349963,1,1,1,1,1,1,1,1,1,1,1
2350004,0,0,0,0,0,0,0,0,0,0,0
2350155,1,1,1,1,1,1,1,1,1,1,1
2350238,0,0,0,0,0,0,0,0,0,1,0
2350330,0,0,0,1,0,0,0,0,0,0,0
2350513,1,1,1,1,1,1,1,1,1,1,1
2350545,0,0,0,0,1,0,0,0,0,0,0
2350656,1,1,1,1,1,1,1,1,1,1,1
2350712,0,0,0,0,0,0,0,0,0,0,0
2350954,0,0,0,0,0,0,0,0,0,0,0
2351644,1,1,1,1,1,1,1,1,0,1,1
2351965,0,0,0,0,0,0,0,0,0,0,0
2354420,0,0,0,1,0,0,0,0,0,0,0
2354444,1,1,1,1,1,1,1,1,1,1,1
2355694,0,0,0,0,0,0,0,0,0,0,0
2355963,0,0,0,0,0,0,0,0,0,0,0
2357321,0,0,0,0,0,0,0,0,0,0,0
2357336,0,0,0,0,0,0,0,0,0,0,0
2357341,0,0,0,0,0,0,0,0,0,0,0
2359818,0,0,0,0,0,0,0,0,0,0,0
2360200,0,0,0,0,0,0,0,0,0,0,0
2360211,0,0,0,1,0,0,0,0,0,0,0
2360288,1,1,1,0,1,1,1,1,1,1,1
2360332,1,1,1,1,1,1,1,1,1,1,1
2360642,0,0,0,1,0,0,0,0,0,0,0
2360659,0,1,0,1,0,0,1,1,0,0,0
2360713,0,0,0,0,0,0,0,0,0,0,0
2360724,1,1,0,1,1,0,0,0,0,0,0
2360811,0,0,0,0,0,0,0,0,0,0,0
2363297,0,0,0,1,0,1,0,1,1,1,1
2363304,1,1,1,1,1,1,1,1,1,1,1
2371758,1,1,1,1,1,1,1,1,1,1,1
2376672,1,1,1,1,1,1,1,1,1,0,1
2379113,0,0,0,0,0,0,0,0,0,0,0
2380276,0,0,0,1,0,0,0,0,0,0,0
2381504,1,1,1,1,1,1,1,1,1,1,1
2381512,0,0,0,0,0,0,0,0,0,0,0
2384224,1,1,1,1,1,1,1,1,1,1,1
2385451,1,1,1,1,1,1,1,1,1,1,1
2392069,0,0,0,0,0,0,0,0,0,0,0
2393414,0,0,0,1,0,0,0,0,0,0,0
2398497,0,0,0,0,0,0,0,0,0,0,0
2407474,0,0,0,1,1,0,0,0,0,0,0
2407480,1,1,1,1,1,1,1,1,1,1,1
2408568,0,0,0,0,0,0,0,0,0,0,0
2409837,0,0,0,0,0,0,0,0,0,0,0
2409883,1,1,1,1,1,1,1,1,1,1,1
2412385,1,1,1,1,1,1,1,1,1,1,1
2414903,0,0,0,0,0,0,0,0,0,0,0
2417597,0,0,0,0,0,0,0,0,0,0,0
2417600,0,0,0,0,0,0,0,0,0,0,0
2418792,0,0,0,0,0,0,0,0,0,0,0
2420012,0,0,0,0,0,0,0,0,0,0,0
2420046,0,0,0,0,0,0,0,0,0,0,0
2422542,0,0,0,1,0,0,0,0,0,0,0
2427388,1,1,1,1,1,0,1,1,0,1,1
2427392,1,1,1,1,1,1,1,1,1,1,1
2427465,1,1,1,1,1,1,1,1,1,1,1
2427515,1,1,1,0,1,1,1,1,0,1,1
2427525,1,1,1,1,1,1,1,1,1,1,1
2427565,1,1,1,1,1,1,1,1,1,1,1
2427626,1,1,1,1,1,1,1,1,1,1,1
2427671,1,1,1,1,1,1,1,1,1,1,1
2427693,1,1,1,1,1,1,1,1,1,1,1
2428238,1,1,1,1,1,1,1,1,1,1,1
2429518,0,0,0,0,0,0,0,0,0,0,0
2430117,1,1,1,1,1,1,1,1,1,1,1
2431497,0,0,0,0,0,0,0,0,0,0,0
2431499,0,0,0,0,0,0,0,0,0,0,0
2431501,0,0,0,0,0,0,0,0,0,0,0
2431548,0,0,0,0,0,0,0,0,0,0,0
2431567,1,1,1,1,1,1,1,1,1,1,1
2431587,0,0,0,0,0,0,0,0,0,0,0
2431612,1,1,1,1,1,1,1,1,1,1,1
2431628,1,1,1,1,1,1,1,1,1,1,1
2431651,0,0,0,0,0,0,0,0,0,0,0
2431661,1,1,1,1,1,1,1,1,1,1,1
2431695,1,1,1,1,1,1,1,1,1,1,1
2431702,1,1,1,1,1,1,1,1,1,1,1
2431781,1,1,1,0,1,1,1,1,1,0,1
2431794,1,1,1,1,1,1,1,1,1,1,1
2434678,0,0,0,0,0,0,0,0,0,0,0
2434779,1,1,1,0,1,0,1,1,0,1,1
2434806,1,1,1,1,1,1,1,1,1,1,1
2434901,1,1,1,1,1,1,1,1,1,1,1
2434923,1,1,1,1,1,1,1,1,1,1,1
2435185,0,0,0,1,0,0,0,0,0,0,0
2435238,1,1,1,1,1,1,1,1,1,1,1
2435257,0,0,0,0,0,0,0,0,0,0,0
2435312,1,1,1,1,1,1,1,1,1,1,1
2435322,1,1,1,1,1,1,1,1,1,1,1
2436350,0,0,0,0,0,0,0,0,0,0,0
2440362,0,0,0,1,0,0,0,0,0,0,0
2441868,1,1,1,1,1,1,1,1,1,1,1
2442647,0,1,0,1,0,0,0,0,0,0,0
2442800,0,0,0,0,0,0,0,0,0,0,0
2442842,1,1,1,1,1,1,1,1,1,1,1
2442868,1,1,1,1,1,1,1,1,1,1,1
2442896,1,1,1,1,1,1,1,1,1,1,1
2442952,1,1,1,1,1,1,1,1,1,1,1
2443239,1,1,1,1,1,1,1,1,1,1,1
2443337,0,0,0,1,1,0,0,0,0,0,0
2443436,0,0,0,0,0,0,0,0,0,0,0
2443453,0,0,0,0,0,0,0,0,0,0,0
2443804,1,1,1,1,1,1,1,1,1,1,1
2443815,0,0,0,0,0,0,0,0,0,0,0
2444351,0,0,0,0,0,0,0,0,0,0,0
2444748,0,0,0,0,0,0,0,0,0,0,0
2444773,1,1,1,1,1,1,1,1,1,1,1
2444980,0,0,0,0,0,0,0,0,0,0,0
2445120,1,1,1,1,1,1,1,1,1,1,1
2445534,1,1,1,1,1,1,1,1,0,1,1
2447904,1,1,1,1,1,1,1,1,1,1,1
2447975,1,1,1,1,1,1,1,1,1,1,1
2448362,0,0,0,0,0,0,0,0,0,0,0
2448431,0,0,0,0,0,0,0,0,0,0,0
2455951,0,0,0,1,0,0,0,0,0,0,0
2456003,0,0,0,1,0,0,0,0,0,0,0
2456026,0,1,0,1,0,0,0,0,1,0,0
2459359,0,0,0,1,0,0,0,0,0,0,0
2459365,0,0,0,1,0,0,0,0,0,0,0
2460298,1,1,1,1,1,1,1,1,1,1,1
2460382,0,0,0,0,0,0,0,0,0,0,0
2460425,0,0,0,1,0,0,0,0,0,0,0
2460443,0,0,0,0,0,0,0,0,0,0,0
2460460,1,1,1,1,1,1,1,1,1,1,1
2461985,0,0,0,1,0,0,0,0,0,0,0
2462016,1,1,1,1,1,1,1,1,1,1,1
2462090,0,0,0,1,0,0,0,0,0,0,0
2463450,1,1,1,1,1,1,1,1,0,1,1
2463459,0,0,0,1,0,0,0,0,0,0,0
2463698,0,0,0,0,0,0,0,0,0,0,0
2463739,1,1,1,1,1,1,1,1,1,1,1
2464670,1,1,1,1,1,1,1,1,1,0,1
2466582,0,1,0,1,0,0,0,0,0,0,0
2467692,0,0,0,0,0,0,0,0,0,0,0
2468985,1,1,1,1,1,1,1,1,1,1,1
2469148,1,1,1,1,1,1,1,1,0,1,1
2469255,1,1,1,1,1,1,1,1,1,1,1
2472021,1,1,1,1,1,1,1,1,1,1,1
2472024,0,0,0,0,0,0,0,0,0,0,0
2472101,0,0,0,0,0,0,0,0,0,0,0
2472829,0,0,0,0,0,0,0,0,0,0,0
2476591,0,0,0,1,0,0,0,0,0,0,0
2476634,1,1,1,1,1,1,0,1,1,1,1
2476647,0,0,0,0,0,0,0,0,0,0,0
2476652,0,0,0,1,0,0,0,0,0,0,0
2476759,1,1,1,1,1,1,1,1,1,1,1
2489130,0,0,0,0,0,0,0,0,0,0,0
2498513,0,0,0,0,0,0,0,0,0,0,0
2499570,1,1,1,1,1,1,1,1,1,1,1
2505366,1,1,1,1,1,1,1,1,1,1,1
2505371,0,0,0,0,0,0,0,0,0,0,0
2505385,1,1,1,1,1,1,1,1,1,1,1
2513539,0,0,0,1,0,0,0,0,0,0,0
2513577,0,0,0,0,0,0,0,0,0,0,0
2513588,0,0,0,0,0,0,0,0,0,0,0
2514470,0,0,0,0,0,0,0,0,0,0,0
2515074,0,0,0,0,0,0,0,0,0,0,0
2515075,0,0,0,0,0,0,0,0,0,0,0
2515138,0,0,0,0,0,0,0,0,0,0,0
2515143,1,1,1,1,1,1,1,1,1,1,1
2515148,0,0,0,0,0,0,0,0,0,0,0
2515189,0,0,0,0,0,0,0,0,0,0,0
2515314,0,0,0,1,0,0,0,0,0,0,0
2515337,0,0,0,1,0,0,0,0,0,0,0
2515351,0,0,0,1,0,0,0,0,0,0,0
2515354,0,0,0,1,0,0,0,0,0,0,0
2515483,0,0,0,0,0,0,0,0,0,0,0
2527426,1,1,1,1,1,1,1,1,0,0,1
2527439,0,0,0,1,0,0,0,0,0,0,0
2527536,0,0,0,0,0,0,0,0,0,0,0
2528048,1,1,0,1,1,1,1,1,1,0,1
2529013,0,0,0,0,0,0,0,0,0,0,0
2529032,0,0,0,0,0,0,0,0,0,0,0
2533671,0,0,0,0,0,0,0,0,0,0,0
2533685,1,1,1,1,1,1,1,1,1,1,1
2533721,1,1,1,1,1,1,1,1,1,1,1
2534276,0,0,0,0,0,0,0,0,0,0,0
2534288,1,1,1,1,1,1,1,1,1,1,1
2540083,0,0,0,0,0,0,0,0,0,0,0
2540093,0,0,0,0,0,0,0,0,0,0,0
2540106,0,0,0,0,0,0,0,0,0,0,0
2540152,0,0,0,0,0,0,0,0,0,0,0
2540170,0,0,0,1,0,0,0,0,0,0,0
2540254,1,1,1,1,1,1,1,1,1,1,1
2541287,0,0,0,0,0,0,0,0,0,0,0
2541298,0,0,0,0,0,0,0,0,0,0,0
2541311,0,0,0,0,0,0,0,0,0,0,0
2541312,0,0,0,0,0,0,0,0,0,0,0
2541335,0,0,0,0,0,0,0,0,0,0,0
2541411,1,1,1,1,1,1,1,1,1,1,1
2541439,1,1,1,1,1,1,1,1,1,1,1
2541456,1,1,1,1,1,1,1,1,1,1,1
2541468,1,1,1,1,1,1,1,1,1,1,1
2541532,1,1,1,1,1,1,1,1,1,1,1
2541559,1,1,1,1,1,1,1,1,1,1,1
2542912,1,1,1,1,1,1,1,1,1,1,1
2542938,1,1,1,1,0,1,0,0,0,0,1
2544225,1,1,1,1,1,1,1,1,1,1,1
2544740,0,0,0,0,0,0,0,0,0,0,0
2544793,1,1,1,1,1,1,1,1,1,1,1
2545745,1,1,1,1,1,1,1,1,1,1,1
2545868,1,1,1,1,1,1,1,1,1,1,1
2545878,1,1,1,1,1,1,1,1,1,1,1
2546024,0,0,0,0,0,0,0,0,0,0,0
2546082,1,1,1,1,1,1,1,1,1,1,1
2546127,1,1,1,1,1,1,1,1,1,1,1
2547224,1,1,1,1,1,1,1,1,1,1,1
2547235,0,0,0,0,0,0,0,0,0,0,0
2547265,0,0,0,0,0,0,0,0,0,0,0
2547272,0,0,0,0,0,0,0,0,0,0,0
2547309,1,1,1,1,1,1,1,1,1,1,1
2547314,1,1,1,1,1,1,1,1,1,1,1
2548023,0,0,0,0,0,0,0,0,0,0,0
2549374,0,0,0,0,0,0,0,0,0,0,0
2549389,1,1,1,1,1,1,1,1,1,1,1
2549395,1,1,1,1,1,1,1,1,1,1,1
2549421,1,1,1,1,1,1,1,1,1,1,1
2549437,1,1,1,1,1,1,1,1,1,1,1
2549452,0,0,0,1,0,0,0,0,0,0,0
2553381,1,1,1,1,1,1,1,1,1,1,1
2553384,1,1,1,1,1,1,1,1,1,1,1
2553391,1,1,1,1,1,1,1,1,1,1,1
2555284,0,0,0,0,0,0,0,0,0,0,0
2555315,0,0,0,0,0,0,0,0,0,0,0
2555319,1,1,1,1,1,1,1,1,1,1,1
2555344,0,0,0,0,0,0,0,0,0,0,0
2555948,0,0,0,0,0,0,0,0,0,0,0
2555978,1,1,1,1,1,1,1,1,1,1,1
2556009,1,1,1,1,1,1,1,1,1,1,1
2556021,1,1,1,1,1,1,1,1,1,1,1
2556033,1,1,1,1,1,1,1,1,1,1,1
2556041,1,1,1,1,1,1,1,1,1,1,1
2556072,1,1,1,1,1,1,1,1,1,1,1
2557766,0,0,0,1,0,0,0,0,0,0,0
2557786,0,0,0,0,0,0,0,0,0,0,0
2557789,0,0,0,0,0,0,0,0,0,0,0
2557834,0,0,0,0,0,0,0,0,0,0,0
2557842,0,0,0,0,0,0,0,0,0,0,0
2557843,1,1,0,1,1,1,1,1,1,0,1
2557878,0,0,0,0,0,0,0,0,0,0,0
2557946,0,0,0,0,0,0,0,0,0,0,0
2558006,1,1,1,1,1,1,1,1,1,1,1
2558012,1,1,1,1,1,1,1,1,1,1,1
2558015,1,1,1,1,1,1,1,1,0,1,1
2558836,1,1,1,1,1,1,1,1,1,1,1
2558850,1,1,1,1,1,1,1,1,1,1,1
2558880,1,1,1,1,1,1,1,1,0,0,1
2558946,1,1,1,1,1,1,1,1,1,1,1
2559409,0,0,0,0,0,0,0,0,0,0,0
2559430,0,0,0,0,0,0,0,0,0,0,0
2559456,0,0,0,0,0,0,0,0,0,0,0
2560121,0,0,0,0,0,0,0,0,0,0,0
2563189,0,0,0,0,0,0,0,0,0,0,0
2563651,1,1,1,1,1,0,1,0,0,1,1
2563722,0,0,0,0,0,0,0,0,0,0,0
2566245,0,0,0,0,0,0,0,0,0,0,0
2570072,0,0,0,0,0,0,0,0,0,0,0
2573712,0,0,0,0,0,0,0,0,0,0,0
2573713,0,0,0,0,0,0,0,0,0,0,0
2573740,0,0,0,0,0,0,0,0,0,0,0
2577563,1,1,1,1,1,1,1,1,1,1,1
2578723,0,0,0,0,0,0,0,0,0,0,0
2583781,1,1,1,1,1,1,1,1,1,1,1
2585019,0,0,0,0,0,0,0,0,0,0,0
2585042,0,0,0,0,0,0,0,0,0,0,0
2590075,0,0,0,0,0,0,0,0,0,0,0
2591242,0,0,0,0,0,0,0,0,0,0,0
2591244,0,0,0,0,0,0,0,0,0,0,0
2596273,1,1,1,0,1,1,1,1,1,1,1
2597439,0,0,0,0,0,0,0,0,0,0,0
2597464,0,0,0,0,0,0,0,0,0,0,0
2601204,0,0,0,0,0,0,0,0,0,0,0
2603547,0,0,0,0,0,0,0,0,0,0,0
2609642,0,0,0,0,0,0,0,0,0,0,0
2609653,0,0,0,0,0,0,0,0,0,0,0
2615654,0,0,0,0,0,0,0,0,0,0,0
2622766,0,0,0,0,0,0,0,0,0,0,0
2622787,0,0,0,0,0,0,0,0,0,0,0
2625996,1,1,1,1,1,1,1,1,1,1,1
2627346,0,0,0,0,0,0,0,0,0,0,0
2627350,0,0,0,0,0,0,0,0,0,0,0
2627355,0,0,0,0,0,0,0,0,0,0,0
2627413,1,1,1,1,1,1,1,1,0,0,1
2627435,1,1,1,1,1,1,1,1,0,1,1
